time,distance_in_cm
2024-03-25 11:21:42.826021,27.5
2024-03-25 11:21:44.843433,27.02
2024-03-25 11:21:47.123988,27.02
2024-03-25 11:21:48.851966,27.08
2024-03-25 11:21:50.587183,27.03
2024-03-25 11:21:52.334144,27.02
2024-03-25 11:21:54.072278,27.0
2024-03-25 11:21:55.806834,26.95
2024-03-25 11:21:57.544834,27.08
2024-03-25 11:21:59.283365,27.04
2024-03-25 11:22:01.011524,27.02
2024-03-25 11:22:02.739714,27.02
2024-03-25 11:22:04.470621,27.08
2024-03-25 11:22:06.277069,26.99
2024-03-25 11:22:08.008017,27.48
2024-03-25 11:22:09.752951,27.45
2024-03-25 11:22:11.514325,27.44
2024-03-25 11:22:13.257696,27.03
2024-03-25 11:22:14.986383,27.51
2024-03-25 11:22:16.725595,27.38
2024-03-25 11:22:18.453241,26.99
2024-03-25 11:22:20.188381,27.1
2024-03-25 11:22:22.004213,27.05
2024-03-25 11:22:23.748408,27.05
2024-03-25 11:22:25.485508,27.5
2024-03-25 11:22:27.222398,27.06
2024-03-25 11:22:28.946789,27.05
2024-03-25 11:22:30.696343,27.02
2024-03-25 11:22:32.421295,27.04
2024-03-25 11:22:34.152333,27.09
2024-03-25 11:22:35.888683,27.01
2024-03-25 11:22:37.625949,27.02
2024-03-25 11:22:39.371258,27.07
2024-03-25 11:22:41.104722,27.06
2024-03-25 11:22:42.838730,27.03
2024-03-25 11:22:44.848703,26.96
2024-03-25 11:22:47.134429,26.99
2024-03-25 11:22:48.853100,27.03
2024-03-25 11:22:50.584805,27.03
2024-03-25 11:22:52.318683,27.02
2024-03-25 11:22:54.047649,27.0
2024-03-25 11:22:55.783280,27.03
2024-03-25 11:22:57.525593,27.48
2024-03-25 11:22:59.255349,26.99
2024-03-25 11:23:00.989136,27.06
2024-03-25 11:23:02.721489,27.09
2024-03-25 11:23:04.451111,27.03
2024-03-25 11:23:06.185051,26.97
2024-03-25 11:23:07.914876,27.02
2024-03-25 11:23:09.642367,26.98
2024-03-25 11:23:11.375720,27.42
2024-03-25 11:23:13.113929,27.05
2024-03-25 11:23:14.842759,27.02
2024-03-25 11:23:16.572485,27.02
2024-03-25 11:23:18.303429,27.02
2024-03-25 11:23:20.034643,27.03
2024-03-25 11:23:21.770612,27.0
2024-03-25 11:23:23.500420,27.08
2024-03-25 11:23:25.224617,27.02
2024-03-25 11:23:26.967823,27.07
2024-03-25 11:23:28.693720,27.01
2024-03-25 11:23:30.421489,26.99
2024-03-25 11:23:32.144048,27.05
2024-03-25 11:23:33.868190,26.96
2024-03-25 11:23:35.601618,27.04
2024-03-25 11:23:37.322249,26.97
2024-03-25 11:23:39.046920,27.41
2024-03-25 11:23:40.780639,27.02
2024-03-25 11:23:42.507610,27.46
2024-03-25 11:23:44.233660,26.99
2024-03-25 11:23:46.391555,27.05
2024-03-25 11:23:48.113719,27.05
2024-03-25 11:23:49.850631,27.03
2024-03-25 11:23:51.578915,26.72
2024-03-25 11:23:53.303754,26.98
2024-03-25 11:23:55.034766,27.05
2024-03-25 11:23:56.767471,27.03
2024-03-25 11:23:58.494590,27.04
2024-03-25 11:24:00.223986,27.07
2024-03-25 11:24:01.955416,27.05
2024-03-25 11:24:03.682446,27.02
2024-03-25 11:24:05.413501,26.96
2024-03-25 11:24:07.138780,26.97
2024-03-25 11:24:08.870875,27.0
2024-03-25 11:24:10.597570,27.08
2024-03-25 11:24:12.330277,27.51
2024-03-25 11:24:14.058392,27.07
2024-03-25 11:24:15.928068,27.0
2024-03-25 11:24:17.668773,26.99
2024-03-25 11:24:19.396100,27.04
2024-03-25 11:24:21.129906,27.06
2024-03-25 11:24:22.970265,26.96
2024-03-25 11:24:24.697936,27.03
2024-03-25 11:24:26.417332,27.09
2024-03-25 11:24:28.141984,27.02
2024-03-25 11:24:29.865645,27.49
2024-03-25 11:24:31.597988,27.03
2024-03-25 11:24:33.345189,27.02
2024-03-25 11:24:35.070727,27.06
2024-03-25 11:24:36.811787,27.01
2024-03-25 11:24:38.538322,27.07
2024-03-25 11:24:40.269419,26.98
2024-03-25 11:24:42.011054,27.06
2024-03-25 11:24:43.734694,27.05
2024-03-25 11:24:45.850796,27.0
2024-03-25 11:24:47.727576,27.02
2024-03-25 11:24:49.451790,27.06
2024-03-25 11:24:51.181137,27.0
2024-03-25 11:24:52.905669,26.95
2024-03-25 11:24:54.630244,27.04
2024-03-25 11:24:56.358657,27.1
2024-03-25 11:24:58.081647,26.99
2024-03-25 11:24:59.806677,26.99
2024-03-25 11:25:01.524872,27.07
2024-03-25 11:25:03.247624,27.04
2024-03-25 11:25:04.969329,27.05
2024-03-25 11:25:06.697203,27.01
2024-03-25 11:25:08.418040,27.04
2024-03-25 11:25:10.140476,27.58
2024-03-25 11:25:11.889271,27.02
2024-03-25 11:25:13.610805,26.95
2024-03-25 11:25:15.337638,27.49
2024-03-25 11:25:17.067003,27.04
2024-03-25 11:25:18.789794,27.04
2024-03-25 11:25:20.521342,27.04
2024-03-25 11:25:22.237472,27.09
2024-03-25 11:25:23.962185,27.07
2024-03-25 11:25:25.692866,26.99
2024-03-25 11:25:27.414196,27.04
2024-03-25 11:25:29.133778,27.11
2024-03-25 11:25:30.863777,27.02
2024-03-25 11:25:32.587609,26.97
2024-03-25 11:25:34.309508,27.02
2024-03-25 11:25:36.028479,27.11
2024-03-25 11:25:37.751124,26.99
2024-03-25 11:25:39.474700,27.04
2024-03-25 11:25:41.198949,26.98
2024-03-25 11:25:42.911558,27.02
2024-03-25 11:25:44.988351,27.05
2024-03-25 11:25:47.249065,27.08
2024-03-25 11:25:48.973914,27.08
2024-03-25 11:25:50.689531,27.07
2024-03-25 11:25:52.416652,27.05
2024-03-25 11:25:54.137412,27.09
2024-03-25 11:25:55.867442,27.0
2024-03-25 11:25:57.590357,27.04
2024-03-25 11:25:59.314154,27.04
2024-03-25 11:26:01.041331,27.46
2024-03-25 11:26:02.765552,27.05
2024-03-25 11:26:04.483147,27.0
2024-03-25 11:26:06.209937,27.07
2024-03-25 11:26:07.922701,27.05
2024-03-25 11:26:09.674829,27.05
2024-03-25 11:26:11.424299,27.02
2024-03-25 11:26:13.150508,26.01
2024-03-25 11:26:14.874228,27.0
2024-03-25 11:26:16.609550,26.99
2024-03-25 11:26:18.337659,27.07
2024-03-25 11:26:20.063016,26.99
2024-03-25 11:26:21.805063,26.99
2024-03-25 11:26:23.534294,27.05
2024-03-25 11:26:25.261514,26.99
2024-03-25 11:26:27.003239,27.39
2024-03-25 11:26:28.747112,26.99
2024-03-25 11:26:30.478050,27.09
2024-03-25 11:26:32.199285,26.98
2024-03-25 11:26:33.918758,26.99
2024-03-25 11:26:35.648343,26.97
2024-03-25 11:26:37.370080,27.04
2024-03-25 11:26:39.096944,27.09
2024-03-25 11:26:40.815800,26.97
2024-03-25 11:26:42.539052,26.96
2024-03-25 11:26:44.327443,27.01
2024-03-25 11:26:46.498840,27.0
2024-03-25 11:26:48.224617,27.0
2024-03-25 11:26:49.942426,27.07
2024-03-25 11:26:51.671025,27.06
2024-03-25 11:26:53.408961,27.73
2024-03-25 11:26:55.133636,27.07
2024-03-25 11:26:56.861906,27.06
2024-03-25 11:26:58.598095,27.11
2024-03-25 11:27:00.334654,27.07
2024-03-25 11:27:02.076695,27.11
2024-03-25 11:27:03.801384,27.02
2024-03-25 11:27:05.530687,26.99
2024-03-25 11:27:07.248946,26.21
2024-03-25 11:27:14.019828,27.03
2024-03-25 11:27:15.745017,26.97
2024-03-25 11:27:17.469308,27.04
2024-03-25 11:27:19.190526,27.74
2024-03-25 11:27:20.928894,27.1
2024-03-25 11:27:22.825279,27.08
2024-03-25 11:27:24.556588,27.1
2024-03-25 11:27:26.383593,26.94
2024-03-25 11:27:28.125870,27.12
2024-03-25 11:27:29.864207,26.97
2024-03-25 11:27:31.608817,27.11
2024-03-25 11:27:33.333634,27.05
2024-03-25 11:27:35.062395,27.45
2024-03-25 11:27:36.795929,27.09
2024-03-25 11:27:38.518107,27.04
2024-03-25 11:27:40.238856,26.95
2024-03-25 11:27:42.017868,27.02
2024-03-25 11:27:43.739285,27.04
2024-03-25 11:27:45.917981,27.03
2024-03-25 11:27:47.820600,27.42
2024-03-25 11:27:49.540668,27.04
2024-03-25 11:27:51.268139,27.03
2024-03-25 11:27:53.018110,27.11
2024-03-25 11:27:54.741039,27.01
